"","ID","Gene.name","Biotype","EL4.NP.ER.Son","EL4.NP.SAL.Son","EL4.NP.SAL.Ext","EL4.Tot","EL4.Tot.ER","EL4.IC.SAL.1","EL4.IC.SAL.2"
"286","NM_011287","Rpl10a","protein_coding",1.20314,26.0355,26.1942,155.012,39.8594,325.372,105.881
"287","NM_009084","Rpl37a","protein_coding",23.0717,47.7548,52.1821,135.775,39.5956,15.6513,30.2779
"288","NM_025352","Uqcrq","protein_coding",60.3755,55.6499,65.6275,239.669,39.1201,0.0474442,14.7128
"289","NM_010380","H2-D1","protein_coding",68.7813,135.21,203.275,360.666,38.6895,0,0
"290","NM_019883","Uba52","protein_coding",16.54278,19.7222,20.2837,152.78,38.6841,44.5857,0
"291","NM_009831","Ccng1","protein_coding",5.76532,16.8658,21.2238,85.5346,38.6223,19.9442,12.5986
"292","NM_009104","Rrm2","protein_coding",10.51386,17.536,20.2656,60.842,38.0993,1.51605,5.94657
"293","NM_024226","Rtn4","protein_coding",0,0,9.19859,68.3047,37.9359,24.6019,16.8589
"294","NM_009536","Ywhae","protein_coding",18.84137,66.0049,76.7155,133.451,37.615,606.609,475.734
"295","NM_010028","Ddx3x","protein_coding",6.00467,41.7117,54.5678,83.6611,37.2778,383.661,0
"296","NM_011732","Ybx1","protein_coding",6.83656,28.736,31.2615,24.6557,37.1717,1788.07,1547.52
"297","NM_024166","Chchd2","protein_coding",13.16763,0,48.9903,17.8181,36.8794,20.3972,20.5629
"298","NM_021473","Akr1a1","protein_coding",56.0608,54.866,18.1815,127.453,36.5728,31.9196,32.1817
"299","NM_011543","Skp1a","protein_coding",7.08994,62.0617,94.0863,108.435,36.3008,25.7148,26.3065
"300","NM_024277","Rps27a","protein_coding",0,22.156,17.4921,76.4536,36.2161,179.242,74.3911
"301","NM_178218","Hist3h2a","protein_coding",106.0582,145.109,231.728,255.269,35.7935,1182.66,358.613
"302","NR_029771","Mir342","miRNA",0,31.1687,0,0,40.899,0,0
"303","NM_024233","Rexo2","protein_coding",3.289952,23.1524,122.126,22.0484,35.3776,1489.49,0
"304","NR_039588","Mir5126","miRNA",2088.252,3929.87,2703.92,1034.6,35.5014,0,0
"305","NR_102727","Ldha","protein_coding",0,0,0,0,35.3202,0,54.7709
"306","NR_029793","Mir210","miRNA",0,461.159,237.763,4.82855,35.355,0,9.42551
"307","NM_012052","Rps3","protein_coding",25.6704,24.0455,28.7696,150.957,34.9372,21.8508,16.0451
"308","NM_007505","Atp5a1","protein_coding",58.338,48.2653,52.2215,161.843,34.5135,69.1119,68.6079
"309","NR_110477","Gm12338","processed_pseudogene",0,10.1735,7.88088,91.7362,33.8464,0,0
"310","NM_031868","Ppp1ca","protein_coding",21.16045,30.9232,29.2862,156.445,33.7168,33.9305,19.5973
"311","NM_177420","Psat1","protein_coding",25.3276,38.786,50.6592,179.192,33.5124,74.2482,33.2778
"312","NM_009837","Cct4","protein_coding",7.22004,31.5945,42.0967,93.2193,33.305,0,0
"313","NM_007507","Atp5k","protein_coding",48.8786,125.52,121.689,175.369,33.2765,165.143,158.407
"314","NM_175660","Hist1h2ab","protein_coding",49.7524,44.4644,50.9268,102.846,33.1387,38.3646,24.0492
"315","NM_025628","Cox6b1","protein_coding",56.7411,23.5807,59.1888,189.02,33.0625,0.0930178,0
"316","NR_029775","Mir350","miRNA",0,13.8527,0,6.78267,35.0563,0,0
"317","NM_007749","Cox7c","protein_coding",13.00091,14.8104,12.1145,91.8307,32.6869,31.766,10.6277
"318","NM_011296","Rps18","protein_coding",53.2564,344.791,411.952,180.237,32.5522,3308.96,1046.52
"319","NM_011034","Prdx1","protein_coding",9.282,24.7426,30.6104,94.7829,32.3556,174.997,60.076
"320","NM_001271591","Rpl37rt","processed_transcript",14.7684,39.1772,50.1304,193.754,32.224,1.69377,9.4774
"321","NM_001177308","Aldoa","protein_coding",55.625,35.1854,65.011,213.111,31.9406,920.319,642.56
"322","NM_178200","Hist1h2bm","protein_coding",41.3582,17.8696,15.3777,311.928,31.8156,0.0401063,8.55062
"323","NM_198657","Gm5148","protein_coding",5.96619,28.8322,36.0805,115.864,31.6226,366.766,238.238
"324","NM_013647","Rps16","protein_coding",36.8204,33.892,36.4504,137.455,31.4201,182.542,170.399
"325","NR_030604","Mir872","miRNA",0,39.1532,140.629,0,33.0276,0,0
"326","NR_003373","Gm15772",".",2.66973,11.9455,13.8492,76.8756,30.8565,0,0
"327","NR_105748","Mir6240","miRNA",332135.65,89637,53323.7,534.176,31.1195,1454.48,26386.8
"328","NM_009007","Rac1","protein_coding",42.5659,14.6036,17.8571,88.2244,30.4104,17.8034,9.03359
"329","NR_030548","Mir18b","miRNA",0,0,0,11.8436,30.607,0,0
"330","NM_025359","Tspan13","protein_coding",6.10771,7.22358,8.67817,90.1721,30.3864,2.66949,5.91508
"331","NM_020615","Atp5c1","protein_coding",3.13524,27.2126,37.2232,86.2304,30.3705,97.005,81.6597
"332","NM_026061","Ndufb8","protein_coding",20.30662,12.2482,14.3563,157.504,30.1667,0.47574,4.97819
"333","NM_025589","Rpl36al","protein_coding",7.36474,12.8013,17.9924,59.4794,29.9971,163.636,89.2161
"334","NM_007451","Slc25a5","protein_coding",38.5076,13.5518,18.785,54.4735,29.8968,98.9678,32.9544
"335","NM_130889","Anp32b","protein_coding",5.17515,36.7149,45.0485,34.8168,29.5474,40.3493,0
"336","NM_001166595","Eif5a","protein_coding",40.3561,25.1611,26.749,163.994,29.5212,15.9967,40.981
"337","NR_029541","Mir126a","miRNA",0,0,0,0,30.3868,0,0
"338","NM_016844","Rps28","protein_coding",8.39933,12.2935,16.996,101.559,29.3383,0,50.5958
"339","NM_025963","Rps10","protein_coding",54.6325,29.0478,37.5915,104.884,29.2489,5.01799,25.1865
"340","NM_011499","Strap","protein_coding",6.0609,33.8188,33.5709,71.4845,28.7347,265.462,196.409
"341","NM_009429","Tpt1","protein_coding",12.18117,30.6716,36.0362,155.533,28.4961,405.158,249.579
"342","NM_053102","Sep15","protein_coding",6.38742,25.9446,28.9661,64.7234,28.3713,0,0
"343","NM_025272","Atp6v0e","protein_coding",18.52171,18.7149,16.0583,119.139,28.3635,5.08798,3.86267
"344","NM_133978","Cmtm7","protein_coding",17.9547,35.0903,13.6761,110.779,28.2664,21.574,9.68403
"345","NM_001001892","H2-K1","protein_coding",49.9165,88.8713,118.273,249.335,28.2138,2.90509,58.2928
"346","NM_011404","Slc7a5","protein_coding",37.8209,71.0401,57.1646,154.887,27.9644,39.3406,59.6644
"347","NM_008248","Hint1","protein_coding",24.2461,63.39,70.1097,64.1921,27.9517,223.722,678
"348","NR_029655","Mir34b","miRNA",0,0,0,0,29.4818,0,2.47437
"349","NM_001109746","Cnbp","protein_coding",4.80217,0,0,74.644,27.4747,0,0
"350","NR_028481","Snora31","snoRNA",657.456,139.503,130.833,7514.23,27.4581,0,5.37035
"351","NM_009919","Cnih1","protein_coding",2.74639,21.4393,23.7706,22.9382,27.2965,67.6131,38.7509
"352","NM_011968","Psma6","protein_coding",5.65031,54.0899,55.8412,94.2175,27.2805,39.6076,15.0654
"353","NR_004442","Gm15421","transcribed_processed_pseudogene",1.046944,2.21408,3.14434,58.5442,27.2254,0,1.38961
"354","NM_172707","Ppp1cb","protein_coding",1.512443,12.0215,13.2453,57.0612,27.0988,15.0848,8.67072
"355","NM_146087","Csnk1a1","protein_coding",4.81518,0,23.23,60.4445,26.9178,195.191,217.202
"356","NM_026432","Saraf","protein_coding",11.27908,66.8903,84.0851,163.294,26.8132,36.8938,26.1684
"357","NM_007750","Cox8a","protein_coding",39.69,13.9916,18.4522,158.455,26.7151,2.71301,10.4612
"358","NM_025468","Sec11c","protein_coding",8.89923,23.1962,18.27,148.737,26.6836,8.22911,8.59908
"359","NM_026467","Rps27l","protein_coding",8.69627,24.9683,28.4002,69.5101,26.6667,36.5661,8.08745
"360","NM_007753","Cpa3","protein_coding",7.2997,2.36893,2.26212,189.194,26.6043,19.9678,0
"361","NM_031165","Hspa8","protein_coding",39.3205,23.4904,31.4601,0,26.6022,0,557.805
"362","NM_011434","Sod1","protein_coding",39.5,7.79836,39.2469,95.7852,26.4771,92.8048,74.3794
"363","NM_025592","Rpl35","protein_coding",23.2263,53.2835,50.9527,140.753,26.4158,399.057,628.432
"364","NM_007573","C1qbp","protein_coding",34.8901,50.6077,58.9606,132.298,26.3883,298.84,325.209
"365","NM_024188","Oxct1","protein_coding",3.14469,15.8865,19.026,43.5819,26.0438,50.103,18.883
"366","NR_002875_1","Gm1821",".",42.22,31.8749,42.3623,196.76,25.8569,44.6309,27.3201
"367","NM_009945","Cox7a2","protein_coding",2.168458,16.7986,22.1121,59.9827,25.8273,0,14.1684
"368","NR_038063","Rplp2-ps1",".",18.11532,17.8416,17.873,228.698,25.8259,0,0
"369","NR_106035","Mir6769b","miRNA",0,0,0,0,27.679,22.2506,0
"370","NR_128568","Gm38670",".",0,0,14.369,14.9579,25.77,0,0
"371","NR_029773","Mir345","miRNA",0,61.325,41.1709,0,25.7846,0,0
"372","NM_023133","Rps19","protein_coding",30.7747,28.0911,42.1386,0,25.7297,3.27619,27.6498
"373","NM_001110500","Canx","protein_coding",0,6.3778,25.9737,42.78,25.6919,166.07,213.724
"374","NM_020582","Atp5j2","protein_coding",35.4431,29.2573,40.001,199.678,25.6092,0.0102443,18.2002
"375","NM_011631","Hsp90b1","protein_coding",3.86142,54.0481,60.3462,115.787,25.507,328.067,526.63
"376","NM_178203","Hist1h3b","protein_coding",88.1399,27.5317,25.1856,95.9847,25.4884,0.00543693,8.00445
"377","NM_026155","Ssr3","protein_coding",9.04302,27.7532,38.9063,76.189,25.402,0.854382,5.31089
"378","NM_025344","Eif3f","protein_coding",21.6761,23.0737,23.1104,94.3751,25.3439,0.965065,3.53186
"379","NM_009838","Cct6a","processed_transcript",10.56345,22.237,17.1454,36.338,25.2551,21.6073,13.7561
"380","NM_013556","Hprt","protein_coding",1.435023,30.0785,39.993,63.115,24.6544,1061.49,403.873
"381","NM_145713","Hist1h1d","protein_coding",47.3013,69.7876,93.2764,138.96,24.5696,0.836471,16.696
"382","NM_009096","Rps6","protein_coding",7.34195,72.1423,93.7339,71.173,24.4437,487.615,319.862
"383","NM_008112","Gdi2","protein_coding",5.22302,14.9245,16.8903,63.6429,24.4231,91.4484,59.7411
"384","NM_178193","Hist1h4b","protein_coding",83.9738,28.6285,29.5615,149.133,24.3782,0.643369,3.11601
"385","NM_011694","Vdac1","protein_coding",22.5138,12.8556,38.4686,108.724,24.3493,260.937,188.137
"386","NM_009031","Rbbp7","protein_coding",6.60634,20.388,26.7617,83.3956,24.2697,6.58119,5.93086
"387","NM_145625","Eif4b","protein_coding",9.31503,53.9169,69.9131,99.9862,24.1602,299.741,223.227
"388","NM_008945","Psmb4","protein_coding",34.758,81.6308,92.2994,93.7073,24.1381,23.6121,23.3977
"389","NM_023172","Ndufb9","protein_coding",6.51497,13.7922,22.0139,46.8398,24.0967,723.394,613.085
"390","NM_025437","Eif1ax","protein_coding",4.94986,26.2979,32.228,51.008,24.0827,2.45882,5.53559
"391","NM_008630","Mt2","protein_coding",109.5538,267.172,396.255,185.782,23.9048,0,22.0272
"392","NR_039545","Mir378b","miRNA",9.12162,312.163,222.382,0,25.7672,3.99037,45.7088
"393","NM_009870","Cdk4","protein_coding",12.21313,18.8776,28.5778,60.2653,23.7537,7.09374,6.07619
"394","NR_105937","Mir6971","miRNA",0,0.707058,0,0,23.8575,0,0
"395","NM_008567","Mcm6","protein_coding",10.31385,15.8826,22.1268,78.0208,23.684,78.614,40.0271
"396","NM_008251","Hmgn1","protein_coding",4.21351,8.64023,12.3559,64.2617,23.3717,10.3738,13.4421
"397","NM_010724","Psmb8","protein_coding",24.5691,18.3081,19.1957,0,23.2578,3.12904,7.74045
"398","NM_178205","Hist1h3e","protein_coding",93.6982,26.5824,27.5442,121.744,23.2218,0.0105105,5.32228
"399","NM_175653","Hist1h3c","protein_coding",103.2252,34.4873,51.3989,131.905,23.1068,0.0101343,11.4564
"400","NM_019419","Arl6ip1","protein_coding",12.3541,44.8732,54.1985,86.7923,23.082,1.79499,9.22421
"401","NM_001291439","Hmgcs1","protein_coding",5.56634,16.5357,19.5128,60.1763,23.0734,48.9929,16.8527
"402","NM_001101561","Gm6251",".",6.19053,28.0538,43.0632,105.756,23.0098,167.264,257.268
"403","NM_009873","Cdk6","protein_coding",0,31.7927,0,104.594,22.9949,0,19.0814
"404","NM_153173","Hist1h4h","protein_coding",42.4634,26.8044,23.1034,110.176,22.9078,0.708709,2.37077
"405","NM_008722","Npm1","protein_coding",0,33.1718,22.8321,59.5953,22.7617,1389.21,0
"406","NM_010480","Hsp90aa1","protein_coding",5.48763,93.4375,53.6231,67.0174,22.7136,0,6786.35
"407","NM_009725","Atp5f1","protein_coding",1.45974,0,0,33.0361,22.7063,0,201.281
"408","NM_008828","Pgk1","protein_coding",10.29495,14.6884,15.568,73.8903,22.6693,21.7424,43.729
"409","NR_029723","Mir200a","miRNA",0,126.606,254.035,9.18363,23.7328,0,0
"410","NM_008408","Stt3a","protein_coding",3.74918,220.273,265.501,74.5136,22.5887,294.572,434.649
"411","NM_028173","Tram1","protein_coding",13.95381,22.311,0,41.1857,22.5525,227.944,130.536
"412","NM_009128","Scd2","protein_coding",37.1344,53.1581,73.1183,156.919,22.48,0,0
"413","NM_019990","Stard10","protein_coding",0,21.8656,24.9543,133.057,22.3427,18.6582,37.3914
"414","NM_011072","Pfn1","protein_coding",61.2235,38.8991,32.8103,138.032,22.2827,36.5407,20.4285
"415","NM_013487","Cd3d","protein_coding",18.52982,41.7387,25.2438,107.619,22.2706,11.5009,19.6491
"416","NM_007952","Pdia3","protein_coding",3.79483,35.7771,41.4349,79.8486,22.189,18.7776,29.4154
"417","NM_178197","Hist1h2bh","protein_coding",22.4557,15.7259,16.7789,84.558,22.1294,0.449294,4.57302
"418","NM_024171","Sec61b","protein_coding",7.10553,12.2966,21.7327,10.6904,22.0128,0.161149,11.3888
"419","NM_026623","Nudt21","protein_coding",7.02887,21.3373,24.1176,35.9649,21.9723,9.92784,25.7277
"420","NM_009087","Polr1d","protein_coding",4.48469,23.2547,24.4572,0,21.9691,0,12.1433
"421","NM_010885","Ndufa2","protein_coding",8.36508,78.6111,81.9467,135.953,21.7968,0,5.1683
"422","NM_009861","Cdc42","protein_coding",6.88169,9.71952,13.2335,49.7814,21.7809,1.48406,5.11371
"423","NR_036572","Rps15a-ps4","processed_pseudogene",1.539158,14.6524,16.9273,41.5322,21.4322,0.0371185,10.6435
"424","NM_001165902","Ctnnb1","protein_coding",7.16301,52.1756,61.4919,50.4306,21.431,134.14,128.269
"425","NM_001163434","Hspa5","protein_coding",13.49752,45.682,60.9773,100.769,21.3912,9.26343,47.3128
"426","NM_019641","Stmn1","protein_coding",4.38589,35.8939,45.0834,69.5318,21.3366,95.586,34.201
"427","NM_178207","Hist1h3i",".",122.9735,42.1324,44.6375,154.396,21.299,6.62255,10.972
"428","NR_002883_1","Gm5643",".",0,1.61186,12.3371,35.4278,21.2382,91.6374,32.9291
"429","NM_008617","Mdh2","protein_coding",25.2349,18.8662,37.5205,88.3354,21.1798,0,16.7889
"430","NM_025323","Sf3b6","protein_coding",1.628404,15.9755,23.8348,42.6118,20.9815,320.915,245.743
"431","NM_016764","Prdx4","protein_coding",12.45953,21.7729,25.8483,90.8824,20.9448,6.37965,2.14588
"432","NM_023281","Sdha","protein_coding",8.51487,24.2618,21.3943,64.9918,20.9403,48.5009,33.7022
"433","NR_035459","Mir1938","miRNA",0,0.745214,68.4547,26.2711,22.6304,0,13.5747
"434","NM_138597","Atp5o","protein_coding",6.295615,23.1115,22.0741,85.2717,20.9124,330.62,136.025
"435","NM_007636","Cct2","protein_coding",15.72547,13.0942,49.2203,75.0646,20.8297,37.5459,12.005
"436","NM_019749","Gabarap","protein_coding",8.6427,16.0209,16.5594,50.7304,20.709,154.204,44.1544
"437","NR_035455","Mir1934","miRNA",0,0,0.362007,0.592182,20.9148,540.584,245.82
"438","NM_025348","Ndufa3","protein_coding",30.516,61.7697,38.2942,164.287,20.5482,0,14.177
"439","NM_008960","Pten","protein_coding",0.795233,5.9672,2.95085,56.9992,20.545,2.70588,0
"440","NR_029581","Mir195a","miRNA",0,0,0,0,20.6786,0,0
"441","NM_023402","Myl12b","protein_coding",16.27782,22.6075,30.1852,61.1113,20.3159,12.8253,5.74734
"442","NM_015751","Abce1","protein_coding",1.254608,8.25923,10.2874,43.8648,20.2837,44.7445,30.3716
"443","NM_181517","Ipo7","protein_coding",1.75956,0,28.1569,51.5532,20.2591,0,0
"444","NM_207634","Rps24","protein_coding",4.47408,48.2677,45.3848,28.8998,20.1045,1262.01,3486.3
"445","NM_025509","Ostc","protein_coding",5.74589,7.25699,10.0512,72.1123,20.0649,10.2582,39.372
"446","NM_026309","Lsm3","protein_coding",2.745261,119.705,182.501,47.7032,20.01,3896.74,4276.62
"447","NM_001110140","Atp2a2","protein_coding",11.3102,13.9141,27.209,73.4333,19.9429,6.22987,17.5678
"448","NM_134079","Adk","protein_coding",8.27506,0,0,0,19.9192,3.17289,1.86309
"449","NM_009077","Rpl18",".",17.27364,32.4763,28.7634,104.533,19.8028,3.3931,18.929
"450","NM_025848","Sdhd","protein_coding",36.7825,16.4087,23.455,80.0544,19.7892,1.92977,9.62617
"451","NR_030579","Mir92b","miRNA",29.3747,364.853,214.791,47.3746,20.4047,0,7.70641
"452","NM_134054","Sptssa","protein_coding",1.356982,5.93147,7.81202,36.7798,19.7172,0,0
"453","NM_008303","Hspe1","protein_coding",3.7528,13.0759,11.0017,41.7115,19.678,252.637,198.683
"454","NM_011099","Pkm","protein_coding",83.9635,46.6432,15.4321,102.617,19.531,266.728,105.68
"455","NM_008388","Eif3e","protein_coding",2.43893,7.58079,5.91988,50.2416,19.5035,179.259,231.831
"456","NM_001253807","Ywhaz",".",0.615197,7.85009,9.98731,42.5405,19.4863,0,65.5775
"457","NM_008818","Rhox5","protein_coding",50.8632,33.3513,30.1063,17.1689,19.4832,1213.25,776.423
"458","NM_011970","Psmb2","protein_coding",6.53719,13.5167,10.4191,19.8568,19.2196,0.0678887,2.46565
"459","NM_134040","Ddx1","protein_coding",5.2323,20.9012,23.8432,55.1513,19.1747,341.445,138.936
"460","NM_011313","S100a6","protein_coding",4.46059,90.9561,98.6126,87.1493,19.1635,47.0331,25.0374
"461","NM_016805","Hnrnpu","protein_coding",13.02277,33.011,38.7934,20.0134,19.1578,47.0068,29.1351
"462","NM_009840","Cct8","protein_coding",6.60651,21.4557,25.3578,84.7195,19.1566,61.5094,31.2086
"463","NM_008879","Lcp1","protein_coding",13.80943,24.807,34.3538,84.3482,19.1512,76.011,44.4319
"464","NR_038089","Gm6654","processed_pseudogene",3.39132,33.1695,30.6266,44.8884,19.1155,0,29.3808
"465","NM_025596","Prelid1","protein_coding",33.4245,13.9415,26.8794,104.326,19.058,82.7883,36.5203
"466","NM_010798","Mif","protein_coding",29.8875,38.1846,40.9219,136.85,19.031,26.359,25.5791
"467","NM_022997","Vps35","protein_coding",1.318024,10.8479,9.72927,40.6947,19.0256,42.5067,36.7271
"468","NM_015774","Ero1l","protein_coding",4.77263,15.146,16.5126,108.873,19.0209,7.70045,15.7869
"469","NM_024220","Ndufc2","protein_coding",21.96783,21.1667,26.445,51.7942,18.9718,12.9069,13.586
"470","NM_026329","Polr2g","protein_coding",5.85101,44.4428,87.5569,71.8867,18.9458,866.111,544.825
"471","NM_027044","Pfdn5","protein_coding",1.825085,38.5604,53.5776,59.0471,18.9269,87.3577,19.3213
"472","NR_105993","Mir7026","miRNA",0,46.8719,0,0,19.7693,0,0
"473","NM_011045","Pcna","protein_coding",16.55589,31.3035,29.6465,68.1098,18.8282,22.7222,35.6991
"474","NM_001287180","Atf4","protein_coding",0,21.7394,29.2648,64.6605,18.8192,15.7306,40.9015
"475","NM_175652","Hist4h4","protein_coding",179.4017,66.2117,74.5549,165.929,18.6415,79.6984,55.314
"476","NM_025394","Tomm7","protein_coding",2.43593,43.229,53.5539,88.2146,18.6076,149.269,83.8529
"477","NM_019770","Tmed2","protein_coding",11.00226,5.10672,5.24532,60.6026,18.5092,9.41333,24.7521
"478","NM_011185","Psmb1","protein_coding",11.63698,54.7192,70.1912,50.4713,18.4961,17.9529,19.0199
"479","NM_013933","Vapa","protein_coding",1.386066,5.78292,3.39921,35.5992,18.4835,3.66952,7.78776
"480","NM_033561","Eif4h","protein_coding",39.5251,179.088,215.739,120.393,18.4173,0,0
"481","NM_011292","Rpl9","protein_coding",8.69401,27.0863,25.6684,94.9834,18.404,109.02,55.7216
"482","NM_025698","Tmed7","retained_intron",4.45243,11.5582,13.2424,30.7834,18.3654,7.56057,9.42488
"483","NM_018799","Eif3i","protein_coding",11.182,34.7264,54.2821,98.6109,18.3201,66.666,13.7067
"484","NM_011660","Txn1","protein_coding",7.53388,11.5274,13.3167,69.2721,18.2655,0.0336642,8.33576
"485","NM_033444","Clic1","protein_coding",20.34649,106.849,85.6546,120.02,18.1558,484.61,292.946
"486","NM_001081029","Tmem243","protein_coding",3.55903,0,0,42.8967,18.1378,0,2.03393
"487","NR_029574","Mir188","miRNA",0,31.2624,0,0,18.8928,0,0
"488","NM_026007","Eef1g","protein_coding",16.54653,17.561,19.5126,78.0047,18.0268,16.4762,16.6357
"489","NM_053076","Rtn3","protein_coding",7.19772,45.3572,60.0213,49.5654,18.0216,4.35619,3.9003
"490","NM_001104616","Rdx","protein_coding",0.746424,0,26.6081,32.7063,17.9716,414.763,1001.78
"491","NM_147778","Commd3","protein_coding",2.926767,12.0645,9.8498,38.5909,17.832,11.9699,8.90245
"492","NM_133781","Cab39","protein_coding",2.34977,8.04008,8.59866,0,17.8109,4.00564,3.78468
"493","NM_008540","Smad4","protein_coding",5.138937,4.3141,27.4478,61.7424,17.805,16.3124,8.28086
"494","NM_146200","Eif3c","protein_coding",8.78106,26.3553,31.8246,66.9239,17.7738,661.056,0
"495","NM_011975","Rpl27a","protein_coding",4.24781,19.1151,19.4014,0,17.7639,9.50691,12.1675
"496","NM_009321","Tbca","protein_coding",0.670721,4.36562,1.95523,66.7781,17.6947,9.2291,14.7127
"497","NM_022992","Arl6ip5","protein_coding",6.95319,21.3632,23.4099,80.2675,17.5084,11.4687,10.7644
"498","NM_053110","Gpnmb","protein_coding",14.16138,1.39074,0.49614,129.279,17.484,0.765339,2.69624
"499","NM_009009","Rad21","protein_coding",2.045094,12.0215,11.2471,51.484,17.3736,47.719,44.9881
"500","NM_016745","Atp2a3","protein_coding",25.24148,29.7009,0,113.085,17.3057,2.44271,4.88172
"501","NM_025797","Cyb5a","protein_coding",3.03905,7.53179,11.7039,57.0938,17.2437,21.2445,20.0384
"502","NM_008409","Itm2a","protein_coding",3.82667,17.9652,20.1538,85.2701,17.2236,2.29977,5.30137
"503","NM_001076789","Cbx5","protein_coding",3.883597,25.6956,35.9016,48.6622,17.2223,98.4855,53.8409
"504","NM_011654","Tuba1b","protein_coding",54.9332,21.3352,28.4313,85.8173,17.0573,57.1302,0
"505","NM_007381","Acadl","protein_coding",5.07576,13.8892,13.861,62.7197,17.0495,65.0079,72.6146
"506","NM_007450","Slc25a4","protein_coding",60.5055,21.9319,30.2961,116.439,17.0411,0,93.4172
"507","NM_016898","Cd164","protein_coding",3.40914,14.4081,17.1963,68.6593,16.9236,2.51038,2.85761
"508","NM_133718","Tmem30a","protein_coding",2.18349,12.2027,17.4898,36.2828,16.8672,2.92967,6.8927
"509","NM_013812","Cdk2ap1","protein_coding",6.03931,14.1097,17.1675,64.9746,16.8401,123.878,80.0435
"510","NM_008618","Mdh1","protein_coding",16.9635,19.5734,21.8344,84.4981,16.838,12.728,6.48506
